,match_stats_key,match_id,possession_x,possession_y,fouls_x,fouls_y,corners_x,corners_y,crosses_x,crosses_y,touches_x,touches_y,tackles_x,tackles_y,interceptions_x,interceptions_y,aerials_won_x,aerials_won_y,clearances_x,clearances_y,offsides_x,offsides_y,goal_kicks_x,goal_kicks_y,throw_ins_x,throw_ins_y,long_balls_x,long_balls_y
6699,6699,2813d64e,0.55,0.45,3.0,12.0,11.0,4.0,13.0,8.0,667.0,563.0,10.0,9.0,6.0,29.0,7.0,6.0,15.0,18.0,5.0,3.0,5.0,11.0,20.0,5.0,34.0,42.0
6700,6700,52feedf3,0.53,0.47,19.0,17.0,6.0,2.0,24.0,15.0,676.0,609.0,12.0,16.0,17.0,10.0,14.0,13.0,15.0,16.0,4.0,3.0,6.0,6.0,15.0,17.0,64.0,53.0
6701,6701,d930fb08,0.51,0.49,14.0,20.0,2.0,2.0,17.0,7.0,626.0,610.0,16.0,19.0,5.0,9.0,11.0,31.0,12.0,20.0,4.0,6.0,7.0,13.0,26.0,22.0,76.0,77.0
6702,6702,3dbc3efe,0.65,0.35,15.0,13.0,7.0,0.0,12.0,6.0,757.0,465.0,13.0,13.0,9.0,15.0,10.0,17.0,10.0,22.0,1.0,4.0,2.0,7.0,16.0,13.0,62.0,56.0
6703,6703,bbc484d9,0.65,0.35,19.0,16.0,13.0,1.0,21.0,6.0,745.0,475.0,16.0,13.0,5.0,17.0,19.0,20.0,8.0,29.0,2.0,0.0,4.0,9.0,13.0,16.0,47.0,66.0
6704,6704,f124eb7b,0.46,0.54,13.0,15.0,7.0,3.0,17.0,12.0,606.0,696.0,10.0,13.0,12.0,9.0,15.0,9.0,15.0,13.0,2.0,0.0,4.0,4.0,16.0,8.0,56.0,39.0
6705,6705,93ef5099,0.51,0.49,13.0,16.0,7.0,5.0,13.0,26.0,602.0,564.0,14.0,14.0,4.0,5.0,28.0,20.0,23.0,15.0,3.0,0.0,10.0,9.0,22.0,18.0,72.0,52.0
6706,6706,7b689c67,0.56,0.44,14.0,12.0,6.0,3.0,15.0,17.0,676.0,522.0,14.0,15.0,16.0,12.0,16.0,8.0,25.0,13.0,1.0,2.0,6.0,11.0,16.0,19.0,61.0,57.0
6707,6707,930b2d30,0.44,0.56,13.0,15.0,12.0,5.0,8.0,10.0,537.0,660.0,14.0,12.0,9.0,12.0,6.0,10.0,17.0,23.0,1.0,3.0,7.0,8.0,15.0,11.0,45.0,49.0
6708,6708,325e496e,0.39,0.61,13.0,10.0,4.0,1.0,7.0,9.0,564.0,829.0,17.0,21.0,4.0,11.0,5.0,3.0,10.0,9.0,0.0,1.0,5.0,3.0,19.0,10.0,43.0,56.0
6709,6709,a4e5ebed,0.39,0.61,12.0,17.0,9.0,6.0,15.0,10.0,477.0,700.0,20.0,11.0,14.0,7.0,20.0,18.0,22.0,33.0,1.0,1.0,7.0,5.0,24.0,16.0,69.0,60.0
6710,6710,50ad79b4,0.61,0.39,7.0,20.0,5.0,1.0,16.0,14.0,751.0,538.0,16.0,20.0,9.0,14.0,21.0,16.0,24.0,33.0,1.0,2.0,1.0,11.0,26.0,15.0,56.0,62.0
6711,6711,d5c7938e,0.48,0.52,12.0,15.0,1.0,10.0,4.0,18.0,587.0,599.0,12.0,22.0,6.0,6.0,14.0,14.0,40.0,10.0,0.0,2.0,16.0,2.0,13.0,16.0,46.0,41.0
6712,6712,08beb229,0.41,0.59,17.0,15.0,1.0,4.0,7.0,7.0,470.0,632.0,10.0,21.0,8.0,12.0,12.0,19.0,21.0,13.0,3.0,5.0,9.0,5.0,22.0,21.0,65.0,81.0
6713,6713,b51058d7,0.61,0.39,11.0,26.0,2.0,2.0,12.0,8.0,742.0,546.0,28.0,27.0,14.0,16.0,7.0,10.0,8.0,29.0,1.0,3.0,3.0,4.0,16.0,20.0,61.0,46.0
6714,6714,44411178,0.58,0.42,14.0,17.0,5.0,3.0,17.0,8.0,700.0,550.0,16.0,12.0,9.0,18.0,20.0,15.0,25.0,26.0,0.0,4.0,1.0,6.0,20.0,19.0,92.0,58.0
6715,6715,7201e4de,0.42,0.58,15.0,20.0,3.0,9.0,13.0,20.0,563.0,739.0,9.0,10.0,1.0,12.0,20.0,12.0,24.0,18.0,0.0,1.0,8.0,5.0,21.0,24.0,52.0,52.0
6716,6716,f015f974,0.53,0.47,18.0,15.0,11.0,2.0,13.0,19.0,684.0,601.0,14.0,21.0,11.0,12.0,23.0,7.0,22.0,14.0,2.0,0.0,7.0,8.0,19.0,23.0,41.0,66.0
6717,6717,8b07dcf5,0.53,0.47,15.0,9.0,1.0,5.0,11.0,10.0,598.0,552.0,7.0,15.0,15.0,11.0,9.0,9.0,16.0,21.0,7.0,3.0,6.0,5.0,17.0,16.0,31.0,41.0
6718,6718,851607c8,0.66,0.34,13.0,16.0,7.0,5.0,24.0,6.0,914.0,513.0,15.0,16.0,10.0,8.0,10.0,12.0,11.0,25.0,1.0,5.0,2.0,11.0,19.0,14.0,30.0,55.0
6719,6719,7b0d0f68,0.3,0.7,18.0,15.0,0.0,10.0,1.0,19.0,409.0,811.0,13.0,17.0,9.0,6.0,11.0,14.0,25.0,8.0,1.0,3.0,10.0,1.0,23.0,23.0,59.0,54.0
6720,6720,2bb01afd,0.65,0.35,12.0,16.0,13.0,1.0,21.0,4.0,767.0,485.0,19.0,22.0,9.0,9.0,10.0,19.0,7.0,30.0,2.0,2.0,2.0,12.0,17.0,14.0,36.0,66.0
6721,6721,c3cb40d3,0.54,0.46,14.0,19.0,9.0,1.0,13.0,2.0,575.0,511.0,7.0,18.0,8.0,11.0,9.0,8.0,4.0,28.0,4.0,1.0,6.0,9.0,20.0,13.0,44.0,59.0
6722,6722,2266b847,0.37,0.63,15.0,16.0,4.0,8.0,5.0,12.0,495.0,777.0,17.0,12.0,3.0,9.0,10.0,10.0,17.0,10.0,0.0,1.0,9.0,3.0,14.0,14.0,57.0,69.0
6723,6723,b021ae83,0.54,0.46,16.0,18.0,2.0,6.0,12.0,9.0,682.0,570.0,26.0,13.0,10.0,21.0,14.0,13.0,22.0,12.0,2.0,0.0,9.0,6.0,10.0,26.0,45.0,51.0
6724,6724,df0a6d79,0.35,0.65,19.0,12.0,4.0,1.0,10.0,10.0,443.0,784.0,22.0,14.0,7.0,4.0,16.0,8.0,9.0,10.0,5.0,3.0,10.0,6.0,20.0,16.0,69.0,46.0
6725,6725,4cdf47d4,0.42,0.58,23.0,16.0,4.0,10.0,4.0,13.0,567.0,676.0,15.0,22.0,21.0,9.0,17.0,15.0,31.0,3.0,1.0,0.0,5.0,3.0,19.0,29.0,66.0,47.0
6726,6726,e4e6e1f4,0.45,0.55,22.0,12.0,3.0,4.0,11.0,11.0,528.0,620.0,23.0,14.0,5.0,17.0,20.0,26.0,17.0,9.0,4.0,4.0,9.0,8.0,29.0,26.0,93.0,64.0
6727,6727,b5f73bdc,0.41,0.59,19.0,9.0,4.0,3.0,11.0,19.0,551.0,744.0,12.0,12.0,8.0,15.0,10.0,10.0,16.0,11.0,1.0,4.0,6.0,4.0,15.0,14.0,39.0,42.0
6728,6728,842b86b0,0.55,0.45,19.0,18.0,6.0,3.0,18.0,14.0,695.0,603.0,19.0,20.0,7.0,14.0,39.0,31.0,34.0,23.0,1.0,0.0,6.0,4.0,25.0,34.0,72.0,75.0
6729,6729,2dd73236,0.58,0.42,13.0,11.0,8.0,5.0,18.0,15.0,666.0,547.0,16.0,14.0,10.0,10.0,16.0,7.0,10.0,33.0,7.0,0.0,7.0,7.0,23.0,14.0,83.0,24.0
6730,6730,1dab0587,0.62,0.38,23.0,17.0,4.0,2.0,14.0,5.0,775.0,530.0,18.0,18.0,10.0,7.0,6.0,3.0,6.0,13.0,0.0,1.0,5.0,2.0,18.0,10.0,49.0,32.0
6731,6731,c2e0d138,0.61,0.39,12.0,19.0,4.0,1.0,18.0,9.0,590.0,458.0,18.0,25.0,6.0,3.0,33.0,30.0,14.0,57.0,2.0,2.0,5.0,6.0,28.0,25.0,86.0,55.0
6732,6732,a69937eb,0.43,0.57,14.0,14.0,3.0,1.0,9.0,8.0,553.0,692.0,17.0,15.0,16.0,13.0,20.0,13.0,14.0,13.0,3.0,0.0,7.0,4.0,20.0,16.0,61.0,74.0
6733,6733,0d8fbf46,0.38,0.62,9.0,12.0,4.0,9.0,15.0,23.0,556.0,832.0,19.0,14.0,6.0,5.0,12.0,4.0,25.0,16.0,4.0,3.0,7.0,5.0,15.0,17.0,41.0,44.0
6734,6734,7d1527e6,0.52,0.48,16.0,19.0,4.0,8.0,6.0,14.0,574.0,542.0,19.0,16.0,25.0,14.0,21.0,15.0,16.0,19.0,3.0,2.0,5.0,6.0,13.0,19.0,48.0,50.0
6735,6735,5bac0634,0.44,0.56,9.0,23.0,6.0,5.0,10.0,13.0,487.0,594.0,14.0,17.0,5.0,7.0,21.0,20.0,20.0,19.0,2.0,2.0,2.0,10.0,20.0,17.0,58.0,72.0
6736,6736,45ea2eb0,0.42,0.58,12.0,10.0,3.0,2.0,8.0,7.0,582.0,749.0,11.0,16.0,7.0,13.0,12.0,10.0,10.0,9.0,1.0,2.0,4.0,5.0,19.0,20.0,47.0,88.0
6737,6737,91d5a777,0.53,0.47,14.0,15.0,5.0,7.0,17.0,22.0,651.0,599.0,17.0,18.0,5.0,14.0,14.0,19.0,19.0,20.0,0.0,1.0,12.0,6.0,19.0,16.0,49.0,49.0
6738,6738,dde07477,0.68,0.32,15.0,14.0,6.0,4.0,11.0,7.0,751.0,419.0,8.0,17.0,12.0,9.0,15.0,7.0,10.0,24.0,0.0,4.0,5.0,6.0,20.0,8.0,38.0,41.0
6739,6739,c46eb263,0.55,0.45,15.0,15.0,2.0,2.0,11.0,5.0,703.0,598.0,15.0,15.0,15.0,13.0,12.0,12.0,8.0,22.0,1.0,1.0,4.0,5.0,14.0,12.0,46.0,50.0
6740,6740,7ca08670,0.4,0.6,16.0,11.0,4.0,9.0,7.0,13.0,532.0,708.0,27.0,16.0,13.0,11.0,7.0,10.0,17.0,7.0,2.0,1.0,6.0,7.0,18.0,20.0,50.0,54.0
6741,6741,fe3251cd,0.49,0.51,18.0,31.0,3.0,6.0,9.0,12.0,556.0,572.0,21.0,24.0,12.0,5.0,12.0,20.0,24.0,24.0,2.0,3.0,8.0,4.0,25.0,31.0,68.0,69.0
6742,6742,89bf4a35,0.53,0.47,12.0,20.0,5.0,5.0,10.0,13.0,627.0,552.0,15.0,17.0,3.0,10.0,17.0,2.0,18.0,14.0,3.0,1.0,4.0,6.0,14.0,16.0,34.0,35.0
6743,6743,56d99aa2,0.4,0.6,18.0,21.0,2.0,8.0,4.0,14.0,494.0,686.0,14.0,17.0,22.0,12.0,26.0,29.0,26.0,15.0,0.0,0.0,9.0,5.0,15.0,24.0,69.0,55.0
6744,6744,1cacbabc,0.47,0.53,13.0,15.0,14.0,6.0,25.0,6.0,569.0,659.0,25.0,20.0,7.0,7.0,16.0,14.0,16.0,33.0,1.0,2.0,6.0,13.0,21.0,16.0,55.0,43.0
6745,6745,93d98765,0.61,0.39,22.0,12.0,7.0,1.0,17.0,4.0,688.0,492.0,12.0,19.0,14.0,13.0,17.0,14.0,7.0,29.0,1.0,1.0,1.0,10.0,21.0,24.0,37.0,57.0
6746,6746,83e1c7a4,0.64,0.36,21.0,15.0,4.0,3.0,16.0,9.0,794.0,490.0,21.0,10.0,6.0,22.0,15.0,11.0,12.0,22.0,2.0,1.0,4.0,11.0,21.0,18.0,53.0,82.0
6747,6747,568d1b20,0.61,0.39,20.0,21.0,6.0,0.0,10.0,11.0,679.0,471.0,19.0,16.0,9.0,16.0,17.0,18.0,18.0,8.0,1.0,4.0,5.0,7.0,18.0,20.0,64.0,36.0
6748,6748,6eecf6a6,0.46,0.54,15.0,17.0,1.0,5.0,4.0,10.0,648.0,720.0,19.0,21.0,10.0,12.0,19.0,14.0,23.0,8.0,0.0,2.0,6.0,4.0,19.0,18.0,53.0,52.0
6749,6749,b53612b6,0.4,0.6,10.0,17.0,4.0,6.0,8.0,16.0,504.0,675.0,11.0,21.0,11.0,4.0,16.0,17.0,22.0,11.0,2.0,0.0,5.0,6.0,22.0,20.0,43.0,46.0
6750,6750,3315da73,0.67,0.33,19.0,23.0,4.0,2.0,10.0,3.0,767.0,432.0,16.0,8.0,7.0,10.0,18.0,12.0,10.0,32.0,1.0,6.0,2.0,6.0,23.0,18.0,90.0,85.0
6751,6751,fd0874c0,0.48,0.52,9.0,8.0,3.0,3.0,13.0,5.0,603.0,639.0,17.0,5.0,6.0,15.0,11.0,5.0,4.0,12.0,3.0,0.0,2.0,7.0,15.0,10.0,35.0,35.0
6752,6752,50c9b56a,0.46,0.54,9.0,14.0,8.0,5.0,14.0,9.0,567.0,638.0,13.0,24.0,15.0,4.0,13.0,12.0,22.0,30.0,2.0,1.0,4.0,12.0,21.0,19.0,42.0,35.0
6753,6753,2d1025ac,0.46,0.54,21.0,12.0,8.0,3.0,13.0,6.0,581.0,688.0,16.0,18.0,10.0,24.0,14.0,12.0,11.0,25.0,1.0,1.0,9.0,18.0,19.0,16.0,64.0,42.0
6754,6754,e856730d,0.57,0.43,21.0,18.0,9.0,3.0,15.0,6.0,677.0,556.0,15.0,15.0,4.0,8.0,20.0,19.0,9.0,21.0,1.0,0.0,7.0,13.0,19.0,17.0,61.0,69.0
6755,6755,49700a7d,0.64,0.37,20.0,17.0,8.0,2.0,20.0,7.0,761.0,471.0,12.0,18.0,9.0,9.0,22.0,11.0,22.0,16.0,2.0,6.0,1.0,9.0,14.0,16.0,62.0,61.0
6756,6756,54b2dc2b,0.39,0.61,12.0,20.0,4.0,9.0,10.0,15.0,511.0,701.0,20.0,14.0,8.0,11.0,9.0,26.0,34.0,16.0,1.0,2.0,8.0,3.0,20.0,20.0,54.0,61.0
6757,6757,999f6c1e,0.38,0.62,12.0,7.0,3.0,8.0,9.0,22.0,510.0,754.0,11.0,19.0,8.0,9.0,13.0,6.0,32.0,10.0,0.0,0.0,12.0,5.0,16.0,11.0,35.0,38.0
6758,6758,df01ce1a,0.53,0.47,22.0,11.0,3.0,5.0,11.0,10.0,579.0,546.0,15.0,15.0,18.0,12.0,35.0,26.0,27.0,41.0,1.0,9.0,5.0,6.0,24.0,23.0,120.0,77.0
6759,6759,147553a0,0.61,0.39,10.0,15.0,12.0,4.0,26.0,7.0,669.0,481.0,17.0,11.0,6.0,4.0,12.0,11.0,13.0,35.0,1.0,2.0,7.0,11.0,22.0,8.0,48.0,56.0
6760,6760,658bd9df,0.62,0.38,15.0,10.0,7.0,1.0,13.0,10.0,801.0,526.0,17.0,14.0,13.0,4.0,7.0,6.0,18.0,14.0,1.0,0.0,6.0,5.0,13.0,20.0,44.0,46.0
6761,6761,1ed9b04f,0.61,0.39,19.0,14.0,7.0,6.0,18.0,10.0,657.0,464.0,13.0,14.0,4.0,10.0,23.0,14.0,15.0,36.0,1.0,2.0,7.0,11.0,18.0,18.0,39.0,62.0
6762,6762,9e79367d,0.38,0.62,15.0,15.0,4.0,6.0,4.0,23.0,477.0,676.0,18.0,18.0,15.0,2.0,16.0,12.0,19.0,6.0,1.0,2.0,7.0,5.0,15.0,24.0,44.0,32.0
6763,6763,17d4228c,0.51,0.49,13.0,7.0,12.0,3.0,13.0,4.0,692.0,680.0,20.0,22.0,9.0,7.0,11.0,11.0,16.0,28.0,3.0,1.0,2.0,7.0,18.0,15.0,28.0,81.0
6764,6764,f4dedbff,0.44,0.56,13.0,12.0,2.0,9.0,5.0,19.0,567.0,642.0,33.0,26.0,7.0,10.0,13.0,11.0,29.0,3.0,3.0,0.0,1.0,5.0,11.0,26.0,45.0,51.0
6765,6765,e5caed3a,0.37,0.63,13.0,19.0,4.0,10.0,4.0,16.0,460.0,668.0,17.0,10.0,9.0,6.0,12.0,26.0,32.0,6.0,1.0,3.0,15.0,1.0,7.0,25.0,66.0,36.0
6766,6766,43c9cc75,0.63,0.37,19.0,14.0,8.0,2.0,11.0,10.0,812.0,539.0,20.0,16.0,9.0,13.0,16.0,12.0,20.0,32.0,0.0,1.0,4.0,6.0,13.0,21.0,51.0,61.0
6767,6767,eb671bf1,0.45,0.55,15.0,21.0,9.0,3.0,9.0,8.0,533.0,617.0,18.0,9.0,8.0,6.0,19.0,25.0,30.0,26.0,1.0,2.0,7.0,5.0,24.0,20.0,71.0,60.0
6768,6768,74933162,0.51,0.49,15.0,20.0,3.0,4.0,11.0,10.0,671.0,628.0,20.0,24.0,20.0,17.0,16.0,9.0,23.0,14.0,0.0,1.0,4.0,13.0,18.0,16.0,53.0,60.0
6769,6769,b5800971,0.62,0.38,10.0,17.0,10.0,2.0,21.0,2.0,754.0,543.0,12.0,17.0,11.0,19.0,16.0,10.0,7.0,25.0,4.0,3.0,5.0,10.0,19.0,15.0,55.0,73.0
6770,6770,1c0d714a,0.43,0.57,19.0,17.0,7.0,4.0,10.0,12.0,548.0,678.0,20.0,14.0,23.0,8.0,15.0,14.0,21.0,23.0,0.0,0.0,2.0,14.0,21.0,19.0,35.0,45.0
6771,6771,6fd79a80,0.42,0.58,14.0,22.0,1.0,11.0,3.0,12.0,519.0,676.0,19.0,21.0,11.0,7.0,11.0,17.0,16.0,9.0,0.0,4.0,11.0,1.0,15.0,17.0,66.0,39.0
6772,6772,1d4dd956,0.36,0.64,13.0,9.0,1.0,4.0,4.0,22.0,515.0,776.0,34.0,24.0,12.0,9.0,21.0,23.0,39.0,21.0,2.0,1.0,9.0,3.0,25.0,21.0,59.0,54.0
6773,6773,20cfca5c,0.46,0.54,22.0,17.0,7.0,5.0,10.0,11.0,547.0,635.0,20.0,18.0,10.0,14.0,11.0,14.0,21.0,20.0,1.0,1.0,2.0,5.0,12.0,22.0,44.0,53.0
6774,6774,fca08d02,0.51,0.49,21.0,12.0,3.0,7.0,14.0,12.0,682.0,673.0,11.0,19.0,12.0,9.0,5.0,10.0,16.0,22.0,1.0,2.0,8.0,4.0,9.0,14.0,35.0,31.0
6775,6775,3ecf5600,0.38,0.63,21.0,8.0,2.0,7.0,6.0,10.0,527.0,797.0,18.0,19.0,19.0,5.0,4.0,7.0,13.0,8.0,0.0,1.0,11.0,8.0,11.0,19.0,37.0,40.0
6776,6776,ffaf26ec,0.47,0.53,11.0,8.0,5.0,6.0,4.0,16.0,615.0,690.0,10.0,26.0,11.0,21.0,11.0,11.0,21.0,18.0,0.0,5.0,12.0,4.0,16.0,18.0,63.0,42.0
6777,6777,aadbce2e,0.45,0.55,16.0,16.0,6.0,4.0,16.0,10.0,500.0,609.0,12.0,20.0,5.0,7.0,23.0,24.0,13.0,26.0,1.0,0.0,4.0,9.0,27.0,13.0,59.0,50.0
6778,6778,c0ff856b,0.52,0.48,18.0,14.0,9.0,5.0,20.0,11.0,608.0,584.0,19.0,11.0,7.0,9.0,12.0,19.0,29.0,39.0,3.0,1.0,9.0,11.0,21.0,19.0,54.0,42.0
6779,6779,44801875,0.56,0.44,17.0,7.0,6.0,3.0,15.0,8.0,774.0,645.0,21.0,23.0,18.0,12.0,2.0,9.0,7.0,26.0,0.0,1.0,7.0,11.0,18.0,12.0,25.0,44.0
6780,6780,98db05a7,0.56,0.44,21.0,16.0,4.0,2.0,13.0,19.0,685.0,549.0,20.0,20.0,34.0,27.0,25.0,24.0,35.0,18.0,4.0,0.0,3.0,4.0,21.0,21.0,103.0,64.0
6781,6781,88aa48fa,0.4,0.6,13.0,20.0,1.0,7.0,7.0,10.0,541.0,724.0,16.0,18.0,11.0,17.0,12.0,15.0,15.0,11.0,4.0,2.0,5.0,0.0,11.0,18.0,65.0,53.0
6782,6782,e958f63e,0.48,0.52,18.0,10.0,7.0,3.0,10.0,11.0,587.0,624.0,16.0,21.0,11.0,21.0,29.0,21.0,18.0,19.0,1.0,1.0,12.0,9.0,19.0,19.0,54.0,50.0
6783,6783,b1cc62a1,0.66,0.34,12.0,13.0,6.0,2.0,14.0,4.0,766.0,435.0,10.0,27.0,4.0,5.0,15.0,12.0,15.0,25.0,7.0,0.0,3.0,5.0,25.0,23.0,59.0,64.0
6784,6784,03eb2f20,0.54,0.46,10.0,12.0,11.0,5.0,14.0,13.0,637.0,567.0,15.0,13.0,13.0,10.0,21.0,17.0,31.0,35.0,3.0,4.0,6.0,4.0,24.0,25.0,54.0,38.0
6785,6785,fed096cc,0.49,0.51,13.0,16.0,1.0,4.0,4.0,14.0,622.0,608.0,16.0,8.0,10.0,6.0,6.0,11.0,14.0,8.0,4.0,3.0,3.0,3.0,12.0,22.0,59.0,39.0
6786,6786,e0f2e6fa,0.41,0.59,15.0,15.0,4.0,13.0,6.0,20.0,501.0,629.0,19.0,19.0,6.0,13.0,18.0,18.0,45.0,22.0,0.0,2.0,8.0,7.0,17.0,25.0,53.0,51.0
6787,6787,1abc7190,0.6,0.4,18.0,13.0,5.0,2.0,13.0,13.0,657.0,460.0,10.0,21.0,4.0,11.0,17.0,15.0,15.0,19.0,3.0,3.0,7.0,9.0,15.0,11.0,27.0,72.0
6788,6788,0c2829db,0.64,0.36,15.0,13.0,9.0,1.0,16.0,5.0,834.0,567.0,18.0,20.0,12.0,12.0,43.0,14.0,14.0,47.0,0.0,0.0,3.0,13.0,16.0,15.0,60.0,90.0
6789,6789,9f1e76e2,0.5,0.5,9.0,16.0,3.0,4.0,12.0,19.0,660.0,651.0,11.0,10.0,6.0,4.0,7.0,13.0,19.0,10.0,0.0,3.0,2.0,8.0,20.0,14.0,49.0,35.0
6790,6790,7e73b874,0.44,0.56,11.0,13.0,7.0,4.0,19.0,8.0,561.0,688.0,15.0,18.0,11.0,8.0,13.0,13.0,20.0,25.0,0.0,4.0,2.0,12.0,18.0,12.0,49.0,59.0
6791,6791,73e858c4,0.35,0.65,24.0,29.0,2.0,7.0,8.0,12.0,449.0,713.0,20.0,10.0,14.0,7.0,17.0,25.0,24.0,17.0,0.0,0.0,10.0,5.0,11.0,18.0,63.0,66.0
6792,6792,899e3324,0.39,0.61,17.0,22.0,6.0,4.0,5.0,22.0,452.0,624.0,10.0,15.0,6.0,13.0,13.0,26.0,28.0,25.0,0.0,3.0,9.0,6.0,20.0,19.0,56.0,52.0
6793,6793,620ad368,0.48,0.52,13.0,13.0,3.0,1.0,9.0,5.0,597.0,625.0,7.0,14.0,17.0,9.0,15.0,6.0,15.0,9.0,2.0,4.0,5.0,6.0,25.0,28.0,51.0,79.0
6794,6794,a9bddb47,0.51,0.49,17.0,18.0,5.0,7.0,9.0,14.0,603.0,586.0,27.0,20.0,10.0,18.0,23.0,13.0,15.0,20.0,3.0,1.0,8.0,3.0,15.0,18.0,59.0,53.0
6795,6795,611d29c5,0.39,0.61,13.0,18.0,3.0,4.0,3.0,15.0,528.0,757.0,6.0,16.0,9.0,8.0,14.0,12.0,31.0,14.0,0.0,1.0,9.0,4.0,9.0,15.0,61.0,34.0
6796,6796,3b4e31e1,0.46,0.54,11.0,21.0,5.0,3.0,13.0,13.0,556.0,596.0,24.0,12.0,15.0,9.0,16.0,10.0,30.0,19.0,4.0,2.0,5.0,6.0,17.0,29.0,54.0,43.0
6797,6797,b352906f,0.53,0.47,11.0,19.0,7.0,6.0,10.0,13.0,639.0,570.0,15.0,18.0,7.0,15.0,8.0,8.0,12.0,14.0,2.0,0.0,2.0,10.0,17.0,11.0,44.0,45.0
6798,6798,b36d3fe6,0.41,0.59,13.0,9.0,4.0,7.0,9.0,24.0,585.0,767.0,22.0,13.0,27.0,14.0,13.0,17.0,33.0,33.0,2.0,0.0,15.0,6.0,13.0,24.0,65.0,61.0
6799,6799,3f3078ab,0.48,0.52,13.0,11.0,3.0,3.0,7.0,10.0,577.0,638.0,15.0,12.0,10.0,7.0,12.0,12.0,20.0,23.0,2.0,1.0,14.0,2.0,14.0,31.0,67.0,58.0
6800,6800,63557942,0.5,0.5,17.0,16.0,9.0,6.0,18.0,8.0,613.0,626.0,21.0,15.0,13.0,7.0,18.0,12.0,12.0,29.0,1.0,0.0,5.0,4.0,13.0,15.0,67.0,43.0
6801,6801,08f034fc,0.51,0.49,15.0,16.0,5.0,5.0,14.0,13.0,641.0,621.0,20.0,23.0,11.0,15.0,16.0,17.0,17.0,30.0,1.0,0.0,5.0,9.0,17.0,17.0,67.0,51.0
6802,6802,8fcafae1,0.51,0.49,22.0,15.0,7.0,2.0,24.0,9.0,546.0,531.0,16.0,19.0,5.0,10.0,15.0,14.0,17.0,22.0,1.0,5.0,7.0,15.0,18.0,12.0,47.0,61.0
6803,6803,d5a77034,0.49,0.51,13.0,13.0,6.0,4.0,10.0,8.0,582.0,614.0,9.0,18.0,7.0,13.0,15.0,20.0,19.0,22.0,2.0,4.0,4.0,5.0,21.0,12.0,39.0,50.0
6804,6804,d934636d,0.39,0.61,16.0,10.0,5.0,8.0,18.0,10.0,547.0,822.0,22.0,18.0,8.0,17.0,14.0,13.0,18.0,22.0,2.0,4.0,5.0,4.0,18.0,12.0,49.0,64.0
6805,6805,f68d48b6,0.61,0.39,11.0,16.0,7.0,3.0,20.0,3.0,749.0,513.0,13.0,12.0,4.0,14.0,10.0,8.0,10.0,27.0,3.0,1.0,4.0,3.0,13.0,13.0,38.0,56.0
6806,6806,396901a3,0.63,0.37,21.0,19.0,2.0,2.0,16.0,5.0,692.0,453.0,11.0,9.0,9.0,6.0,9.0,14.0,13.0,27.0,1.0,4.0,5.0,5.0,21.0,16.0,68.0,43.0
6807,6807,28af631e,0.55,0.45,13.0,24.0,2.0,2.0,14.0,1.0,730.0,576.0,18.0,25.0,13.0,15.0,20.0,26.0,38.0,22.0,1.0,3.0,3.0,3.0,23.0,21.0,74.0,83.0
6808,6808,70b79e1d,0.54,0.46,17.0,22.0,3.0,11.0,14.0,17.0,642.0,557.0,17.0,15.0,9.0,17.0,9.0,9.0,29.0,21.0,1.0,9.0,11.0,7.0,20.0,25.0,49.0,62.0
6809,6809,1fca8ac2,0.31,0.69,9.0,14.0,3.0,14.0,8.0,14.0,413.0,756.0,18.0,14.0,9.0,3.0,9.0,17.0,20.0,14.0,5.0,1.0,8.0,2.0,13.0,24.0,48.0,45.0
6810,6810,2c868a79,0.48,0.52,16.0,24.0,7.0,6.0,8.0,9.0,612.0,664.0,16.0,12.0,11.0,15.0,5.0,11.0,17.0,21.0,0.0,3.0,0.0,4.0,24.0,17.0,58.0,57.0
6811,6811,60801f11,0.49,0.51,20.0,12.0,4.0,5.0,7.0,12.0,608.0,643.0,23.0,14.0,14.0,3.0,15.0,16.0,13.0,26.0,2.0,6.0,3.0,7.0,7.0,21.0,72.0,56.0
6812,6812,056f7848,0.49,0.51,19.0,13.0,3.0,3.0,11.0,5.0,499.0,532.0,17.0,14.0,6.0,3.0,39.0,30.0,50.0,64.0,0.0,5.0,7.0,11.0,38.0,38.0,89.0,89.0
6813,6813,083135b8,0.41,0.59,10.0,12.0,1.0,2.0,6.0,27.0,473.0,611.0,6.0,14.0,11.0,3.0,23.0,31.0,34.0,15.0,4.0,0.0,11.0,3.0,22.0,31.0,77.0,73.0
6814,6814,15d5602e,0.53,0.47,14.0,23.0,6.0,2.0,12.0,8.0,521.0,471.0,15.0,13.0,5.0,0.0,24.0,32.0,19.0,41.0,3.0,1.0,9.0,10.0,15.0,25.0,88.0,83.0
6815,6815,8c3b5490,0.43,0.57,20.0,18.0,6.0,4.0,5.0,7.0,445.0,558.0,14.0,15.0,4.0,0.0,27.0,8.0,29.0,16.0,8.0,3.0,6.0,4.0,26.0,23.0,56.0,66.0
6816,6816,36e547b6,0.4,0.6,15.0,17.0,5.0,3.0,11.0,16.0,392.0,533.0,10.0,10.0,5.0,1.0,21.0,28.0,24.0,32.0,1.0,1.0,15.0,8.0,18.0,28.0,71.0,57.0
