match_id,team_id,player_id,player_name,nation,age,minutes,shots_against,goals_allowed,saves,xGA,launched_completed,launched_attempted,passes_attempted,throws_attempted,passes_avg_length,gk_attempted,gk_avg_length,crosses_faced,crosses_stopped,defensive_actions,defensive_actions_avg_distance
b13970b2,054efa67,7d3e7da6,Sven Ulreich,GER,29.04109589041096,90.0,4.0,1.0,3.0,0.9,2.0,6.0,22.0,4.0,26.5,4.0,56.0,9.0,0.0,1.0,11.5
b13970b2,c7a9f859,2628fd2b,Bernd Leno,GER,25.457534246575346,90.0,7.0,3.0,5.0,2.5,1.0,10.0,22.0,3.0,32.7,5.0,35.2,11.0,0.0,0.0,14.0
7fa19f7c,033ea6b8,47064058,Oliver Baumann,GER,27.213698630136985,90.0,2.0,0.0,2.0,0.1,6.0,15.0,29.0,1.0,34.9,3.0,62.3,5.0,0.0,1.0,21.0
7fa19f7c,62add3bf,0a1cb833,Jiří Pavlenka,CZE,25.34794520547945,90.0,2.0,1.0,1.0,0.5,2.0,6.0,15.0,5.0,32.8,8.0,37.3,6.0,1.0,1.0,23.0
09cec3e9,a224b06a,f71890f5,René Adler,GER,32.59178082191781,90.0,2.0,1.0,1.0,0.7,4.0,8.0,30.0,2.0,26.2,5.0,57.2,3.0,0.0,1.0,20.7
09cec3e9,60b5e41f,73e2f6eb,Philipp Tschauner,GER,31.79178082191781,90.0,4.0,0.0,4.0,0.9,10.0,22.0,27.0,4.0,44.6,12.0,42.3,10.0,0.0,0.0,12.5
10673af1,4eaa11d7,db401046,Koen Casteels,BEL,25.150684931506852,90.0,5.0,3.0,2.0,1.1,7.0,27.0,22.0,2.0,58.1,7.0,69.6,4.0,0.0,2.0,23.0
10673af1,add600ae,9d12e142,Roman Bürki,SUI,26.76164383561644,90.0,0.0,0.0,0.0,0.0,2.0,11.0,40.0,2.0,32.9,2.0,19.5,3.0,0.0,2.0,33.0
f65cd7dc,26790c6a,4a15e95b,Christian Mathenia,GER,25.38630136986301,90.0,1.0,0.0,1.0,0.1,12.0,27.0,27.0,3.0,58.3,9.0,55.2,19.0,1.0,0.0,13.8
f65cd7dc,0cdc4311,2e7ff968,Marwin Hitz,SUI,29.917808219178077,90.0,5.0,1.0,4.0,0.8,6.0,18.0,39.0,10.0,36.4,3.0,48.0,5.0,2.0,3.0,17.6
0339770e,2818f8bc,27d2618c,Rune Jarstein,NOR,32.88767123287671,90.0,2.0,0.0,2.0,0.1,5.0,11.0,16.0,5.0,31.9,7.0,63.6,7.0,1.0,1.0,16.8
0339770e,598bc722,a0606ae8,Ron-Robert Zieler,GER,28.515068493150693,90.0,4.0,2.0,2.0,1.3,6.0,18.0,22.0,2.0,42.7,4.0,71.3,7.0,0.0,1.0,14.8
c516f9b3,c539e393,1e43fad8,Ralf Fährmann,GER,28.893150684931502,90.0,3.0,0.0,3.0,0.6,4.0,13.0,13.0,3.0,41.0,6.0,48.8,10.0,1.0,0.0,13.0
c516f9b3,acbb6a5b,bcb2ccd8,Péter Gulácsi,HUN,27.28767123287671,90.0,4.0,2.0,3.0,2.0,4.0,9.0,25.0,4.0,31.9,3.0,51.0,9.0,0.0,0.0,15.6
a3858878,a486e511,0d55d942,Alexander Schwolow,GER,25.21643835616439,90.0,2.0,0.0,2.0,0.4,9.0,19.0,26.0,5.0,37.0,7.0,73.6,16.0,1.0,1.0,34.0
a3858878,f0ac8ee6,ad3389d5,Lukáš Hrádecký,FIN,27.736986301369864,90.0,1.0,1.0,1.0,0.0,9.0,21.0,33.0,2.0,42.0,6.0,68.8,5.0,0.0,1.0,14.5
4fbf64fe,32f3ee20,420c18a1,Yann Sommer,SUI,28.67397260273973,90.0,1.0,0.0,1.0,0.0,4.0,17.0,28.0,4.0,35.0,9.0,54.3,9.0,0.0,0.0,10.0
4fbf64fe,bc357bf7,3cd9e95a,Timo Horn,GER,24.273972602739725,90.0,9.0,1.0,8.0,1.7,8.0,20.0,28.0,5.0,41.7,8.0,58.5,14.0,1.0,1.0,15.4
4fc1a614,bc357bf7,3cd9e95a,Timo Horn,GER,24.28767123287671,90.0,4.0,3.0,1.0,3.1,1.0,4.0,24.0,2.0,23.0,3.0,60.7,3.0,0.0,1.0,16.5
4fc1a614,26790c6a,4a15e95b,Christian Mathenia,GER,25.4027397260274,90.0,8.0,1.0,7.0,2.9,8.0,34.0,22.0,1.0,59.8,15.0,74.6,17.0,2.0,0.0,14.7
400d3616,598bc722,a0606ae8,Ron-Robert Zieler,GER,28.534246575342465,90.0,6.0,0.0,6.0,0.6,11.0,28.0,35.0,7.0,42.3,9.0,72.6,7.0,0.0,1.0,15.6
400d3616,a224b06a,f71890f5,René Adler,GER,32.61095890410959,90.0,4.0,1.0,3.0,1.0,2.0,4.0,22.0,6.0,27.1,5.0,27.8,11.0,3.0,1.0,16.8
3bf149af,f0ac8ee6,ad3389d5,Lukáš Hrádecký,FIN,27.75342465753425,90.0,3.0,1.0,2.0,0.9,6.0,14.0,26.0,5.0,36.8,5.0,77.8,5.0,0.0,3.0,16.8
3bf149af,4eaa11d7,db401046,Koen Casteels,BEL,25.16986301369863,90.0,6.0,0.0,6.0,1.3,11.0,30.0,30.0,4.0,49.2,8.0,69.3,18.0,1.0,2.0,19.7
9b3e6ab4,62add3bf,0a1cb833,Jiří Pavlenka,CZE,25.367123287671234,90.0,7.0,2.0,5.0,1.7,7.0,25.0,18.0,3.0,60.4,10.0,69.9,11.0,2.0,0.0,12.5
9b3e6ab4,054efa67,8778c910,Manuel Neuer,GER,31.416438356164388,90.0,0.0,0.0,0.0,0.0,4.0,11.0,19.0,1.0,37.4,3.0,39.7,4.0,0.0,0.0,8.7
3d33cbcd,0cdc4311,2e7ff968,Marwin Hitz,SUI,29.936986301369863,90.0,3.0,2.0,1.0,0.8,12.0,17.0,23.0,3.0,38.4,10.0,52.5,4.0,0.0,2.0,21.0
3d33cbcd,32f3ee20,420c18a1,Yann Sommer,SUI,28.69041095890411,90.0,9.0,2.0,7.0,3.0,4.0,16.0,21.0,3.0,46.0,7.0,49.7,15.0,1.0,0.0,9.0
9992229f,c7a9f859,2628fd2b,Bernd Leno,GER,25.47945205479452,90.0,4.0,2.0,2.0,1.3,2.0,9.0,30.0,3.0,31.7,0.0,0.0,8.0,1.0,4.0,22.3
9992229f,033ea6b8,47064058,Oliver Baumann,GER,27.232876712328768,90.0,2.0,2.0,1.0,1.4,7.0,25.0,27.0,4.0,42.0,9.0,68.3,15.0,2.0,1.0,15.3
5734149b,add600ae,9d12e142,Roman Bürki,SUI,26.78082191780822,90.0,4.0,0.0,4.0,1.2,8.0,16.0,34.0,4.0,34.8,3.0,73.0,7.0,1.0,3.0,25.7
5734149b,2818f8bc,27d2618c,Rune Jarstein,NOR,32.90684931506849,90.0,8.0,2.0,6.0,3.2,6.0,23.0,20.0,2.0,53.5,6.0,74.5,8.0,0.0,1.0,11.9
cd7718be,acbb6a5b,bcb2ccd8,Péter Gulácsi,HUN,27.30958904109589,90.0,4.0,1.0,3.0,1.2,6.0,11.0,36.0,12.0,29.2,2.0,64.0,4.0,0.0,1.0,15.8
cd7718be,a486e511,0d55d942,Alexander Schwolow,GER,25.23561643835617,90.0,11.0,4.0,7.0,3.8,7.0,24.0,15.0,2.0,52.3,12.0,71.5,7.0,0.0,0.0,19.2
5abf775e,60b5e41f,73e2f6eb,Philipp Tschauner,GER,31.81369863013699,90.0,1.0,0.0,1.0,0.4,5.0,13.0,32.0,6.0,28.7,7.0,53.0,12.0,0.0,0.0,10.6
5abf775e,c539e393,1e43fad8,Ralf Fährmann,GER,28.915068493150677,90.0,3.0,1.0,2.0,0.7,4.0,18.0,37.0,2.0,33.8,7.0,34.9,5.0,0.0,1.0,14.6
1e115c1f,26790c6a,4a15e95b,Christian Mathenia,GER,25.441095890410967,90.0,4.0,2.0,2.0,1.5,6.0,19.0,13.0,0.0,58.4,9.0,72.0,8.0,0.0,0.0,9.0
1e115c1f,acbb6a5b,bcb2ccd8,Péter Gulácsi,HUN,27.34246575342466,90.0,2.0,0.0,2.0,0.5,2.0,12.0,25.0,3.0,34.6,4.0,39.3,5.0,1.0,1.0,16.4
9a77b60b,32f3ee20,420c18a1,Yann Sommer,SUI,28.72876712328768,90.0,4.0,1.0,3.0,0.6,3.0,15.0,26.0,2.0,44.2,1.0,66.0,6.0,0.0,0.0,9.7
9a77b60b,f0ac8ee6,ad3389d5,Lukáš Hrádecký,FIN,27.79178082191781,90.0,3.0,0.0,3.0,0.2,8.0,20.0,15.0,3.0,52.5,10.0,70.5,12.0,2.0,2.0,15.7
57753c8c,a224b06a,f71890f5,René Adler,GER,32.649315068493145,90.0,2.0,1.0,1.0,0.5,2.0,13.0,18.0,3.0,44.1,4.0,62.3,10.0,0.0,0.0,13.0
57753c8c,c7a9f859,2628fd2b,Bernd Leno,GER,25.517808219178075,90.0,5.0,3.0,2.0,2.3,2.0,18.0,34.0,3.0,40.4,6.0,47.3,6.0,0.0,3.0,29.0
3d2c38ea,4eaa11d7,db401046,Koen Casteels,BEL,25.20821917808219,90.0,2.0,1.0,1.0,1.0,11.0,24.0,24.0,0.0,51.3,4.0,54.8,8.0,1.0,0.0,10.0
3d2c38ea,60b5e41f,73e2f6eb,Philipp Tschauner,GER,31.849315068493148,90.0,6.0,1.0,5.0,1.3,1.0,11.0,20.0,6.0,42.3,4.0,59.3,10.0,0.0,0.0,13.8
7e929ab2,0cdc4311,2e7ff968,Marwin Hitz,SUI,29.97534246575343,90.0,3.0,0.0,3.0,0.2,8.0,21.0,21.0,2.0,50.4,7.0,64.3,14.0,1.0,0.0,9.2
7e929ab2,bc357bf7,3cd9e95a,Timo Horn,GER,24.328767123287676,90.0,3.0,3.0,1.0,2.3,7.0,15.0,22.0,2.0,44.2,7.0,51.0,9.0,1.0,4.0,31.8
d284fd39,a486e511,0d55d942,Alexander Schwolow,GER,25.27123287671232,90.0,3.0,0.0,3.0,0.2,12.0,31.0,12.0,1.0,61.8,21.0,75.1,16.0,1.0,0.0,0.0
d284fd39,add600ae,9d12e142,Roman Bürki,SUI,26.819178082191787,90.0,2.0,0.0,2.0,0.7,3.0,5.0,47.0,4.0,27.5,4.0,25.3,4.0,0.0,7.0,25.9
fe417870,033ea6b8,47064058,Oliver Baumann,GER,27.27123287671232,90.0,6.0,0.0,6.0,1.2,2.0,30.0,23.0,3.0,59.9,10.0,67.2,26.0,0.0,1.0,14.9
fe417870,054efa67,8778c910,Manuel Neuer,GER,31.454794520547942,90.0,3.0,2.0,1.0,0.8,4.0,6.0,25.0,4.0,31.3,2.0,33.5,0.0,0.0,1.0,12.3
33d3ec46,2818f8bc,27d2618c,Rune Jarstein,NOR,32.94794520547945,90.0,5.0,1.0,4.0,1.8,8.0,27.0,32.0,8.0,52.4,4.0,71.5,11.0,2.0,0.0,15.8
33d3ec46,62add3bf,0a1cb833,Jiří Pavlenka,CZE,25.408219178082188,90.0,4.0,1.0,3.0,0.7,4.0,12.0,15.0,4.0,52.0,3.0,50.7,11.0,1.0,0.0,11.8
885af087,c539e393,1e43fad8,Ralf Fährmann,GER,28.953424657534253,90.0,1.0,1.0,0.0,0.4,9.0,13.0,22.0,4.0,38.0,6.0,51.5,14.0,3.0,1.0,20.5
885af087,598bc722,a0606ae8,Ron-Robert Zieler,GER,28.575342465753426,90.0,3.0,3.0,1.0,1.6,4.0,19.0,32.0,5.0,37.7,7.0,57.4,8.0,0.0,1.0,24.0
5fb323e0,60b5e41f,73e2f6eb,Philipp Tschauner,GER,31.86575342465753,90.0,3.0,0.0,3.0,1.0,6.0,12.0,22.0,3.0,38.2,5.0,48.4,10.0,0.0,0.0,9.1
5fb323e0,26790c6a,4a15e95b,Christian Mathenia,GER,25.46027397260274,90.0,4.0,2.0,2.0,1.5,4.0,15.0,13.0,2.0,56.5,8.0,61.1,12.0,0.0,0.0,5.7
a10cf572,054efa67,8778c910,Manuel Neuer,GER,31.473972602739725,90.0,5.0,0.0,5.0,0.7,10.0,11.0,29.0,3.0,34.9,3.0,25.0,1.0,0.0,0.0,16.5
a10cf572,a224b06a,f71890f5,René Adler,GER,32.66849315068493,90.0,14.0,4.0,10.0,5.4,7.0,20.0,17.0,3.0,51.6,9.0,56.6,8.0,1.0,1.0,14.3
b8a1c45e,62add3bf,0a1cb833,Jiří Pavlenka,CZE,25.42465753424657,90.0,4.0,2.0,3.0,0.7,8.0,18.0,26.0,4.0,41.4,6.0,58.2,8.0,0.0,0.0,0.0
b8a1c45e,c539e393,1e43fad8,Ralf Fährmann,GER,28.96986301369863,90.0,2.0,1.0,1.0,0.6,9.0,24.0,20.0,3.0,50.8,9.0,66.8,12.0,1.0,1.0,18.8
198facdd,598bc722,a0606ae8,Ron-Robert Zieler,GER,28.591780821917812,90.0,1.0,0.0,1.0,0.0,6.0,26.0,23.0,3.0,49.7,9.0,70.3,6.0,0.0,0.0,11.7
198facdd,4eaa11d7,db401046,Koen Casteels,BEL,25.227397260273968,90.0,3.0,1.0,2.0,1.1,6.0,15.0,23.0,5.0,44.5,1.0,62.0,7.0,0.0,1.0,13.1
a357fa5b,f0ac8ee6,ad3389d5,Lukáš Hrádecký,FIN,27.810958904109587,90.0,3.0,2.0,1.0,0.5,1.0,2.0,14.0,4.0,27.2,1.0,23.0,11.0,1.0,0.0,15.4
a357fa5b,0cdc4311,2e7ff968,Marwin Hitz,SUI,29.994520547945214,90.0,8.0,1.0,7.0,2.2,12.0,22.0,21.0,4.0,49.1,11.0,56.5,13.0,1.0,0.0,12.3
634c5128,acbb6a5b,bcb2ccd8,Péter Gulácsi,HUN,27.364383561643837,90.0,2.0,2.0,1.0,2.0,4.0,15.0,26.0,1.0,35.6,6.0,67.0,5.0,0.0,2.0,25.0
634c5128,32f3ee20,420c18a1,Yann Sommer,SUI,28.74794520547945,90.0,3.0,2.0,1.0,1.1,3.0,7.0,16.0,3.0,33.0,2.0,61.5,7.0,0.0,1.0,15.8
ff315c8d,033ea6b8,47064058,Oliver Baumann,GER,27.29315068493151,90.0,4.0,1.0,3.0,1.0,5.0,12.0,21.0,2.0,34.6,4.0,40.8,6.0,0.0,1.0,13.6
ff315c8d,2818f8bc,27d2618c,Rune Jarstein,NOR,32.967123287671235,90.0,2.0,1.0,1.0,0.7,9.0,19.0,21.0,4.0,50.9,6.0,52.8,11.0,1.0,0.0,9.9
abc12d71,c7a9f859,2628fd2b,Bernd Leno,GER,25.53972602739726,90.0,1.0,0.0,1.0,0.6,4.0,11.0,30.0,4.0,33.4,4.0,53.0,6.0,1.0,1.0,26.0
abc12d71,a486e511,0d55d942,Alexander Schwolow,GER,25.29315068493151,90.0,9.0,4.0,5.0,3.0,7.0,18.0,25.0,0.0,39.5,9.0,68.4,7.0,1.0,1.0,18.7
52c8c028,add600ae,9d12e142,Roman Bürki,SUI,26.841095890410962,90.0,2.0,0.0,2.0,0.3,2.0,5.0,31.0,5.0,25.3,1.0,27.0,1.0,0.0,0.0,18.3
52c8c028,bc357bf7,3cd9e95a,Timo Horn,GER,24.35068493150685,90.0,8.0,5.0,4.0,4.4,5.0,18.0,16.0,2.0,50.6,6.0,71.3,2.0,1.0,0.0,7.8
677887ea,32f3ee20,0d8a37c2,Tobias Sippel,GER,29.495890410958904,90.0,4.0,0.0,4.0,1.6,5.0,12.0,16.0,0.0,38.8,6.0,71.0,8.0,0.0,0.0,16.0
677887ea,598bc722,a0606ae8,Ron-Robert Zieler,GER,28.6,90.0,2.0,2.0,1.0,1.4,0.0,10.0,21.0,3.0,40.5,5.0,37.0,9.0,0.0,2.0,21.0
e2e4d8fb,4eaa11d7,db401046,Koen Casteels,BEL,25.23561643835617,90.0,3.0,1.0,2.0,1.1,6.0,19.0,25.0,2.0,43.0,5.0,63.8,8.0,0.0,0.0,14.5
e2e4d8fb,62add3bf,0a1cb833,Jiří Pavlenka,CZE,25.432876712328767,90.0,4.0,1.0,3.0,1.6,6.0,17.0,20.0,6.0,44.2,7.0,68.0,12.0,0.0,1.0,17.0
17ceb358,c539e393,1e43fad8,Ralf Fährmann,GER,28.97808219178082,90.0,8.0,3.0,6.0,2.4,6.0,13.0,20.0,2.0,42.0,4.0,48.3,10.0,2.0,2.0,26.0
17ceb358,054efa67,7d3e7da6,Sven Ulreich,GER,29.128767123287677,90.0,3.0,0.0,3.0,0.7,3.0,12.0,31.0,4.0,31.0,4.0,45.5,5.0,0.0,1.0,12.8
19965925,0cdc4311,2e7ff968,Marwin Hitz,SUI,30.002739726027396,90.0,3.0,0.0,3.0,0.9,8.0,19.0,18.0,2.0,41.9,8.0,67.1,4.0,0.0,0.0,11.3
19965925,acbb6a5b,dc29b608,Yvon Mvogo,SUI,23.28767123287671,90.0,4.0,1.0,3.0,1.2,7.0,14.0,32.0,5.0,29.9,4.0,70.0,6.0,0.0,4.0,21.7
cc1da234,bc357bf7,3cd9e95a,Timo Horn,GER,24.358904109589037,90.0,2.0,1.0,2.0,1.3,4.0,15.0,18.0,1.0,43.6,7.0,55.4,11.0,1.0,2.0,23.3
cc1da234,f0ac8ee6,ad3389d5,Lukáš Hrádecký,FIN,27.82191780821918,90.0,7.0,0.0,7.0,1.4,14.0,30.0,35.0,4.0,48.7,7.0,70.7,14.0,0.0,0.0,16.0
2fac1858,26790c6a,4a15e95b,Christian Mathenia,GER,25.473972602739725,90.0,7.0,3.0,4.0,3.4,2.0,10.0,17.0,1.0,43.7,3.0,26.3,9.0,1.0,0.0,12.5
2fac1858,add600ae,9d12e142,Roman Bürki,SUI,26.849315068493148,90.0,2.0,0.0,2.0,0.1,5.0,38.0,46.0,6.0,48.5,8.0,72.1,16.0,5.0,0.0,14.5
6c5cd8f0,2818f8bc,27d2618c,Rune Jarstein,NOR,32.97534246575343,90.0,4.0,1.0,3.0,0.4,9.0,26.0,27.0,1.0,51.6,6.0,69.7,17.0,0.0,0.0,6.3
6c5cd8f0,c7a9f859,2628fd2b,Bernd Leno,GER,25.54794520547945,90.0,3.0,2.0,1.0,1.2,4.0,9.0,16.0,4.0,39.8,2.0,64.0,8.0,0.0,0.0,9.0
19006b59,a486e511,0d55d942,Alexander Schwolow,GER,25.301369863013697,90.0,3.0,1.0,2.0,1.3,7.0,26.0,32.0,3.0,46.1,6.0,70.7,6.0,0.0,0.0,10.5
19006b59,60b5e41f,73e2f6eb,Philipp Tschauner,GER,31.87945205479452,90.0,5.0,1.0,4.0,1.8,8.0,20.0,42.0,6.0,34.0,4.0,51.3,6.0,0.0,0.0,13.0
391ecf44,a224b06a,f71890f5,René Adler,GER,32.679452054794524,90.0,5.0,3.0,2.0,1.8,6.0,13.0,14.0,1.0,50.4,4.0,62.0,4.0,0.0,1.0,20.5
391ecf44,033ea6b8,47064058,Oliver Baumann,GER,27.301369863013697,90.0,6.0,2.0,4.0,1.1,6.0,18.0,38.0,3.0,34.3,5.0,68.4,12.0,0.0,3.0,15.2
8869577c,054efa67,7d3e7da6,Sven Ulreich,GER,29.136986301369863,90.0,4.0,2.0,2.0,0.9,3.0,6.0,17.0,2.0,32.9,2.0,26.5,4.0,0.0,1.0,30.0
8869577c,4eaa11d7,db401046,Koen Casteels,BEL,25.24383561643836,90.0,2.0,2.0,1.0,1.2,11.0,27.0,34.0,5.0,43.9,11.0,48.2,4.0,0.0,0.0,11.6
e6cd2359,acbb6a5b,bcb2ccd8,Péter Gulácsi,HUN,27.383561643835613,90.0,3.0,1.0,2.0,1.0,8.0,24.0,30.0,3.0,46.0,5.0,63.4,9.0,2.0,1.0,19.3
e6cd2359,f0ac8ee6,ad3389d5,Lukáš Hrádecký,FIN,27.83013698630137,90.0,5.0,2.0,3.0,1.7,4.0,18.0,20.0,4.0,50.1,5.0,68.2,13.0,1.0,0.0,15.4
43ae7d98,62add3bf,0a1cb833,Jiří Pavlenka,CZE,25.44383561643836,90.0,5.0,0.0,5.0,1.2,1.0,13.0,18.0,8.0,41.7,6.0,59.0,3.0,0.0,0.0,11.6
43ae7d98,a486e511,0d55d942,Alexander Schwolow,GER,25.30958904109589,90.0,6.0,0.0,6.0,0.7,11.0,29.0,25.0,1.0,56.4,9.0,70.8,7.0,0.0,1.0,15.0
7870c975,033ea6b8,47064058,Oliver Baumann,GER,27.30958904109589,90.0,3.0,0.0,3.0,0.2,7.0,22.0,34.0,4.0,39.3,10.0,53.5,14.0,2.0,1.0,16.6
7870c975,c539e393,1e43fad8,Ralf Fährmann,GER,28.98904109589041,90.0,6.0,2.0,4.0,1.6,3.0,5.0,22.0,3.0,32.5,2.0,21.5,4.0,0.0,0.0,18.0
be29160b,598bc722,a0606ae8,Ron-Robert Zieler,GER,28.610958904109587,90.0,3.0,0.0,3.0,0.6,11.0,29.0,44.0,3.0,41.3,4.0,69.0,6.0,0.0,2.0,17.5
be29160b,0cdc4311,2e7ff968,Marwin Hitz,SUI,30.013698630136986,90.0,3.0,0.0,3.0,0.3,7.0,15.0,18.0,4.0,45.0,9.0,42.9,6.0,1.0,1.0,16.0
792d9b4c,a224b06a,f71890f5,René Adler,GER,32.68767123287671,90.0,1.0,0.0,1.0,0.2,5.0,13.0,14.0,0.0,50.6,2.0,62.0,6.0,0.0,0.0,14.8
792d9b4c,2818f8bc,27d2618c,Rune Jarstein,NOR,32.983561643835614,90.0,2.0,1.0,2.0,0.9,18.0,32.0,28.0,2.0,54.9,8.0,71.5,6.0,0.0,0.0,13.8
af09c719,add600ae,9d12e142,Roman Bürki,SUI,26.85753424657534,90.0,5.0,1.0,4.0,1.9,2.0,5.0,54.0,5.0,25.6,1.0,29.0,3.0,1.0,1.0,29.7
af09c719,32f3ee20,0d8a37c2,Tobias Sippel,GER,29.50684931506849,90.0,9.0,6.0,3.0,4.4,1.0,11.0,8.0,1.0,60.1,6.0,67.2,11.0,1.0,0.0,10.3
b2677d90,60b5e41f,73e2f6eb,Philipp Tschauner,GER,31.89041095890411,90.0,1.0,0.0,1.0,0.4,3.0,3.0,15.0,5.0,24.9,4.0,25.0,5.0,0.0,0.0,16.8
b2677d90,bc357bf7,3cd9e95a,Timo Horn,GER,24.36986301369863,90.0,1.0,0.0,1.0,0.2,4.0,22.0,15.0,1.0,54.0,10.0,74.1,16.0,1.0,0.0,11.0
8251a762,c7a9f859,2628fd2b,Bernd Leno,GER,25.558904109589037,90.0,1.0,0.0,1.0,0.1,8.0,32.0,30.0,1.0,56.1,7.0,70.1,2.0,0.0,0.0,13.0
8251a762,26790c6a,4a15e95b,Christian Mathenia,GER,25.48493150684932,90.0,6.0,3.0,3.0,3.6,1.0,10.0,16.0,3.0,40.9,3.0,41.0,6.0,0.0,0.0,15.0
b288b705,c539e393,1e43fad8,Ralf Fährmann,GER,29.0054794520548,90.0,6.0,1.0,5.0,1.6,2.0,9.0,20.0,4.0,39.8,0.0,0.0,3.0,1.0,3.0,19.0
b288b705,c7a9f859,2628fd2b,Bernd Leno,GER,25.572602739726022,90.0,4.0,1.0,3.0,0.4,9.0,15.0,28.0,3.0,37.7,5.0,66.0,7.0,0.0,0.0,20.0
c1f54533,0cdc4311,2e7ff968,Marwin Hitz,SUI,30.03287671232877,90.0,7.0,2.0,5.0,2.8,4.0,14.0,16.0,4.0,51.1,3.0,54.3,7.0,1.0,1.0,13.8
c1f54533,add600ae,9d12e142,Roman Bürki,SUI,26.876712328767123,90.0,5.0,1.0,4.0,2.8,6.0,22.0,38.0,9.0,37.8,9.0,68.1,15.0,2.0,1.0,13.4
9476d8c6,32f3ee20,420c18a1,Yann Sommer,SUI,28.786301369863008,90.0,2.0,1.0,1.0,1.0,6.0,8.0,22.0,4.0,26.8,6.0,50.0,8.0,1.0,2.0,20.0
9476d8c6,60b5e41f,73e2f6eb,Philipp Tschauner,GER,31.906849315068488,90.0,6.0,2.0,5.0,1.9,7.0,19.0,31.0,1.0,38.7,10.0,44.9,6.0,0.0,3.0,24.4
c8d12e7f,f0ac8ee6,ad3389d5,Lukáš Hrádecký,FIN,27.849315068493148,90.0,5.0,1.0,4.0,1.3,8.0,17.0,30.0,4.0,43.2,2.0,70.5,11.0,1.0,1.0,16.9
c8d12e7f,598bc722,a0606ae8,Ron-Robert Zieler,GER,28.63013698630137,90.0,6.0,2.0,4.0,1.6,3.0,18.0,27.0,4.0,44.3,2.0,58.0,17.0,2.0,2.0,18.4
03077c02,4eaa11d7,db401046,Koen Casteels,BEL,25.265753424657536,90.0,3.0,1.0,2.0,1.1,8.0,22.0,29.0,2.0,45.7,4.0,52.3,3.0,1.0,0.0,13.0
03077c02,a224b06a,f71890f5,René Adler,GER,32.706849315068496,90.0,2.0,1.0,1.0,1.3,8.0,15.0,36.0,2.0,34.6,2.0,66.0,11.0,2.0,1.0,15.5
02c85a2b,26790c6a,4a15e95b,Christian Mathenia,GER,25.5013698630137,90.0,3.0,0.0,3.0,0.2,8.0,17.0,15.0,1.0,53.3,6.0,71.7,4.0,0.0,0.0,7.5
02c85a2b,62add3bf,0a1cb833,Jiří Pavlenka,CZE,25.463013698630128,90.0,6.0,0.0,6.0,1.4,13.0,27.0,22.0,4.0,56.8,9.0,71.6,11.0,1.0,0.0,13.1
666c9723,a486e511,0d55d942,Alexander Schwolow,GER,25.331506849315076,90.0,5.0,2.0,4.0,0.7,16.0,24.0,30.0,4.0,51.5,4.0,56.3,11.0,1.0,0.0,14.2
666c9723,033ea6b8,47064058,Oliver Baumann,GER,27.331506849315076,90.0,6.0,3.0,3.0,1.2,2.0,11.0,39.0,9.0,29.2,4.0,48.5,9.0,2.0,2.0,16.8
11ff6012,2818f8bc,27d2618c,Rune Jarstein,NOR,33.005479452054786,90.0,3.0,2.0,1.0,0.4,6.0,29.0,22.0,4.0,56.2,12.0,70.5,14.0,1.0,1.0,13.5
11ff6012,054efa67,7d3e7da6,Sven Ulreich,GER,29.16164383561644,90.0,5.0,2.0,3.0,2.2,5.0,11.0,18.0,4.0,38.4,4.0,57.3,6.0,0.0,0.0,14.7
4d9b3ce4,bc357bf7,3cd9e95a,Timo Horn,GER,24.389041095890413,90.0,10.0,2.0,8.0,3.2,9.0,21.0,30.0,2.0,45.6,5.0,56.2,9.0,0.0,2.0,23.2
4d9b3ce4,acbb6a5b,bcb2ccd8,Péter Gulácsi,HUN,27.405479452054795,90.0,6.0,1.0,5.0,2.1,12.0,23.0,31.0,2.0,47.5,3.0,67.3,9.0,3.0,0.0,8.0
668679f5,598bc722,a0606ae8,Ron-Robert Zieler,GER,28.66575342465753,90.0,3.0,1.0,2.0,1.5,10.0,21.0,21.0,3.0,46.0,7.0,72.0,8.0,0.0,0.0,12.5
668679f5,bc357bf7,3cd9e95a,Timo Horn,GER,24.42191780821917,90.0,7.0,2.0,5.0,1.7,3.0,18.0,16.0,1.0,55.6,7.0,65.3,10.0,1.0,0.0,14.7
095914c6,054efa67,7d3e7da6,Sven Ulreich,GER,29.19726027397261,90.0,2.0,0.0,2.0,0.6,2.0,3.0,26.0,5.0,24.0,2.0,55.5,3.0,0.0,1.0,24.0
095914c6,a486e511,0d55d942,Alexander Schwolow,GER,25.367123287671234,90.0,9.0,5.0,5.0,2.0,8.0,20.0,28.0,7.0,36.7,13.0,50.9,15.0,0.0,0.0,9.5
8896204e,60b5e41f,73e2f6eb,Philipp Tschauner,GER,31.945205479452056,90.0,4.0,2.0,2.0,1.6,5.0,16.0,31.0,9.0,31.1,10.0,48.8,7.0,0.0,0.0,12.3
8896204e,f0ac8ee6,ad3389d5,Lukáš Hrádecký,FIN,27.88767123287672,90.0,2.0,1.0,1.0,0.5,6.0,22.0,26.0,1.0,55.1,4.0,74.8,5.0,1.0,2.0,16.3
eb296f2f,a224b06a,f71890f5,René Adler,GER,32.74520547945205,90.0,1.0,2.0,0.0,1.3,5.0,22.0,19.0,1.0,50.8,7.0,69.7,8.0,0.0,1.0,22.3
